target,gr_code,lddt,tm_score,gdt_ts,inf_all,TM_align,inf_stack,inf_wc,inf_nwc,lddt_no_checks,global_rmsd,clashscore,clashes_number,Z_lddt,Z_tm_score,Z_gdt_ts,Z_inf_all,Z_TM_align,Z_inf_stack,Z_inf_wc,Z_inf_nwc,Z_lddt_no_checks,Z_global_rmsd,Z_clashscore,Z_clashes_number,Z_CASP15,Z_CASP16_t33_g33_l33,Z_CASP16_t30_g30_l40,Z_CASP16_t25_g25_l50,Z_CASP16_t20_g20_l60,Z_topo,Z_rmsd_inf
R1285,RNApolis - 063,0.439,0.185,0.12,0.52,0.237,0.51,0.6,0.55,0.439,39.74,18.52,0.0,-1.5556981847506124,-2.053582173867752,-2.085434849742552,-1.161223415925592,-2.2857283999849627,-2.1087915890205866,0.3553202851091115,0.02123710863706203,-1.8663571917141004,-2.22950665343687,0.2129966903207768,0.8414742034257974,-1.740370192964998,-1.898238402786972,-1.8639843809833363,-1.8126033482778823,-1.7612223155724283,-2.069508511805152,-1.695365034681231
R1285,SimRNA-server - S 094,0.058,0.159,0.12,0.4,0.164,0.49,0.25,0.12,0.279,145.67,137.74,85.0,-6.868178413598092,-2.209278044597174,-2.085434849742552,-3.610349165877757,-2.7593894961003906,-2.6337268343561844,-7.935486367436816,-8.501922491036844,-4.250208846910398,-11.362230126233992,-3.4270843610343875,-1.2230365284428952,-2.69973107979796,-3.720963769312606,-4.035685233741155,-4.507767430383978,-4.979849627026801,-2.147356447169863,-7.486289646055875
R1285,SoutheRNA - 156,0.069,0.531,0.25,0.56,0.574,0.57,0.57,0.58,0.507,14.25,125.07,66.0,-6.714799719326905,0.01837056737762778,-0.38553548799852166,-0.3448481659415364,-0.09910114805483544,-0.5339858530137953,-0.3553202851091115,0.6158761504747746,-0.8532202382556736,-0.03189387781524531,-3.0402379684771823,-0.761557658966364,-0.5255000214380476,-2.3606548799825995,-2.79606936391703,-3.449191089818676,-4.102312815720322,-0.18358246031044695,-0.18837102187839086
R1285,Vfold - 481,0.598,0.639,0.33,0.61,0.682,0.62,0.6,0.57,0.596,7.37,0.32,0.0,0.6613211233510916,0.6651072611767637,0.6605564269208818,0.675620896538531,0.6016577338693604,0.7783522603251997,0.3553202851091115,0.41766313652886966,0.4727972449472666,0.5612632777860406,0.7686876409554352,0.8414742034257974,0.6494974671312261,0.6623282704829123,0.6622275557697304,0.6620764836999572,0.661925411630184,0.6628318440488228,0.6184420871622858
R1285,Yang-Server - S 052,0.588,0.611,0.33,0.6,0.656,0.61,0.6,0.57,0.587,8.58,1.3,0.0,0.5218859467409215,0.49743478500661714,0.6605564269208818,0.4715270840425171,0.4329565215542762,0.5158846376574007,0.3553202851091115,0.41766313652886966,0.33870558934247474,0.45694348733872137,0.7387658205366459,0.8414742034257974,0.5488399731936775,0.5599590528894735,0.5561517422746183,0.5504407763523355,0.5447298104300526,0.5789956059637494,0.4642352856906192
R1285,Zheng - 462,0.583,0.605,0.3,0.6,0.661,0.61,0.61,0.57,0.603,7.63,18.7,44.0,0.45216835843583636,0.4615049686844429,0.2682719588261052,0.4715270840425171,0.4653990623841001,0.5158846376574007,0.5922004751818526,0.41766313652886966,0.5770907548621047,0.5388474550452943,0.20750084575406041,-0.22721370483564352,0.3916279428460988,0.39398176198212814,0.39980042162749896,0.4085284110955552,0.4172564005636114,0.36488846375527406,0.5051872695439057
R1285,dNAfold - 448,0.293,0.192,0.14,0.46,0.273,0.5,0.44,0.36,0.361,32.83,32.77,1.0,-3.5914517632590957,-2.0116640548252156,-1.823911871012701,-2.3857862909016747,-2.0521421060102307,-2.3712592116883853,-3.4347627560547407,-3.7448101563351295,-3.028484873622296,-1.6337630567501134,-0.2220910045442718,0.8171858418744009,-1.9738167878901576,-2.4756758963656704,-2.5872534830550133,-2.754619863089027,-2.921986243123041,-1.9177879629189583,-2.009774673825894
R1285,elofsson - 241,0.571,0.588,0.3,0.6,0.647,0.61,0.6,0.56,0.602,8.16,20.06,28.0,0.2848461465036321,0.35970382243828253,0.2682719588261052,0.4715270840425171,0.37455994806059323,0.5158846376574007,0.3553202851091115,0.21945012258296695,0.5621916820171279,0.4931536625353115,0.16597668680553648,0.1614000799866986,0.3523714967460463,0.30427397592267325,0.30233119298076916,0.29941701856791303,0.2965028441550568,0.3139878906321939,0.4823403732889143
R1285,falcon2 - S 208,0.477,0.58,0.28,0.58,0.63,0.6,0.55,0.56,0.567,8.22,77.87,163.0,-1.0258445136319663,0.31179740067538353,0.0067489800962549,0.0633394590504892,0.26425530923919205,0.2534170149896016,-0.8290806652545909,0.21945012258296695,0.04072413244293723,0.48798078036437004,-1.5991053932048815,-3.117528729451813,-0.014068706906515682,-0.23576604428677594,-0.314773891221295,-0.4332856616230735,-0.5517974320248521,0.15927319038581922,0.2756601197074296
R1285,isyslab-hust - 235,0.574,0.648,0.34,0.59,0.705,0.6,0.6,0.59,0.593,6.86,0.54,0.0,0.32667669948668315,0.719001985660025,0.7913179162858073,0.26743327154650315,0.7508934216865495,0.2534170149896016,0.3553202851091115,0.8140891644206796,0.428100026412336,0.6052327762390428,0.7619704975961152,0.8414742034257974,0.6538791710264752,0.6123322004775051,0.5837666503784229,0.5409183252297997,0.4980700000811764,0.7551599509729161,0.43633302389277295
R1285,kiharalab_server - S 267,0.003,0.103,0.03,0.08,0.196,0.1,0.0,0.0,0.103,39.4,242.92,3363.0,-7.635071884954028,-2.5446229969374667,-3.2622882540268807,-10.141351165750198,-2.5517572347895183,-12.869964118400336,-13.857491119255336,-10.8804786583877,-6.872445667626327,-2.200193654468202,-6.638489536185671,-80.84028569392024,-4.615569149175653,-4.480661045306125,-4.796102129270915,-5.269263755218101,-5.742425381165287,-2.9034556254821737,-6.170772410109199
R1286,405 - 325,0.458,0.19,0.07,0.67,0.21,0.69,0.73,0.4,0.491,44.5,24.93,28.0,0.37304685516682984,-0.08876724718107923,0.06491850733401128,0.6774306361337158,-0.6728006293604017,0.5793064192038585,0.47319553782497115,0.7439908704887056,0.6182201167532188,-0.44335535300743584,-0.9923876916621777,-0.3345654683868109,0.0713077898566627,0.11639937177325396,0.14206412011261155,0.18056124262164794,0.2190583651306843,-0.011924369923533976,0.11703764156313998
R1286,406 - 159,0.458,0.19,0.07,0.67,0.21,0.69,0.73,0.4,0.491,44.5,24.93,28.0,0.37304685516682984,-0.08876724718107923,0.06491850733401128,0.6774306361337158,-0.6728006293604017,0.5793064192038585,0.47319553782497115,0.7439908704887056,0.6182201167532188,-0.44335535300743584,-0.9923876916621777,-0.3345654683868109,0.0713077898566627,0.11639937177325396,0.14206412011261155,0.18056124262164794,0.2190583651306843,-0.011924369923533976,0.11703764156313998
R1286,998,0.456,0.1937,0.07,,0.2706,,,,0.491,41.398,,21.0,0.3337787651492688,0.06234127373069014,0.06491850733401128,,2.222544106156987,,,,0.6182201167532188,0.39691188512407183,,-0.06736217484298208,,0.15367951540465674,0.17168944037911793,0.19870432784080977,0.22571921530250155,0.06362989053235071,
R1286,999,0.376,0.1592,0.069,,0.2091,,,,0.393,48.1,,13.0,-1.2369448355531714,-1.3466435834195887,-0.12393533218311054,,-0.7158007986997682,,,,-1.977145728143828,-1.4185204262741773,,0.23801301777853656,,-0.9025079170519568,-0.9359516089020783,-0.9861171466772605,-1.0362826844524426,-0.7352894578013496,
R1286,AF3-server - S 304,0.468,0.184,0.07,0.67,0.208,0.69,0.74,0.38,0.491,48.35,18.1,18.0,0.569387305254635,-0.33380809190286703,0.06491850733401128,0.6774306361337158,-0.7683565612256622,0.5793064192038585,0.6151541991724632,0.33817766840395747,0.6182201167532188,-1.486240223028812,-0.36145880851161216,0.0471535223900874,0.04220491521194723,0.10016590689525975,0.14708804673119727,0.21747125648510357,0.28785446623900984,-0.13444479228442788,-0.40440479344754815
R1286,B-LAB - 231,0.468,0.23,0.07,0.66,0.246,0.68,0.72,0.38,0.493,42.4,14.24,22.0,0.569387305254635,1.544838384297505,0.06491850733401128,0.3785641790159005,1.0472061442142844,0.15542367344493663,0.3312368764774792,0.33817766840395747,0.671186766649077,0.12549093973149683,-0.004886994608071245,-0.10553407392067192,0.6673972492012883,0.7263813989620503,0.7106819895913088,0.6871328755351966,0.6635837614790843,0.8048784458157582,0.2520275593736987
R1286,Bhattacharya - 369,0.459,0.234,0.08,0.66,0.255,0.69,0.72,0.36,0.489,42.29,20.18,33.0,0.39268090017561036,1.7081989474453636,1.9534569025052266,0.3785641790159005,1.4772078376079563,0.5793064192038585,0.3312368764774792,-0.0676355336807906,0.5652534668573607,0.155287650303536,-0.553601133102121,-0.52542496377526,1.2923957279591773,1.3514455833754,1.2555691150554211,1.1117544125754528,0.9679397100954843,1.8308279249752952,0.26692591465971827
R1286,CSSB_experimental - 286,0.466,0.18,0.07,0.67,0.227,0.68,0.76,0.44,0.466,41.35,0.06,0.0,0.530119215237074,-0.49716865505072555,0.06491850733401128,0.6774306361337158,0.13942479149431172,0.15542367344493663,0.8990715218674471,1.5556172746582007,-0.04386300694500671,0.4099140861009622,1.3050063528406874,0.7342477057885043,0.04386310047974115,0.03262302250678653,0.08237264177981532,0.15699707068935842,0.2316214995989015,-0.21612507385835714,0.543672361117339
R1286,GeneSilico - 338,0.431,0.206,0.06,0.62,0.223,0.66,0.65,0.29,0.431,41.27,0.42,0.0,-0.15707236007024414,0.5646750054103538,-1.8236198878372067,-0.8169016494553608,-0.05168707223620909,-0.6923418180729166,-0.6624737529549631,-1.4879817409774079,-0.9707793801225244,0.4315844210624449,1.2717509505077147,0.7342477057885043,-0.5371291769638772,-0.47200574749903235,-0.4405124087561536,-0.39327240064183533,-0.34603239252751705,-0.6294724412134265,-0.19265861419645797
R1286,GeneSilicoRNA-server - S 306,0.042,0.157,0.07,0.62,0.167,0.64,0.7,0.29,0.454,47.84,114.82,121.0,-7.794715868485858,-1.436491893150911,0.06491850733401128,-0.8169016494553608,-2.727253164463498,-1.5401073095907698,0.04731955378249523,-1.4879817409774079,-0.36166290632015563,-1.3480918376493578,-9.296076901970281,-3.884552082611965,-1.3791847732417628,-3.0554297514342523,-3.5293583631394134,-4.240251280697154,-4.9511441982548945,-0.6857866929084498,-1.0824967435523594
R1286,GromihaLab - 272,0.444,0.176,0.07,0.64,0.204,0.68,0.68,0.34,0.478,48.35,0.36,0.0,0.09817022504390259,-0.6605292181985841,0.06491850733401128,-0.21916873521973013,-0.959468424956183,0.15542367344493663,-0.23659776891248716,-0.47344873576553753,0.27393689243014074,-1.486240223028812,1.27729351756321,0.7342477057885043,-0.0852497575066221,-0.16581349527355677,-0.1394151232418108,-0.09981756519419191,-0.06022000714657304,-0.2978053554322864,-0.852704479124271
R1286,GuangzhouRNA-human - 183,0.481,0.196,0.08,0.68,0.23,0.7,0.74,0.39,0.494,42.68,23.73,18.0,0.8246298903687806,0.15627359754070858,1.9534569025052266,0.9762970932515311,0.2827586892922023,1.003189164962785,0.6151541991724632,0.5410842694463316,0.697670091597006,0.049644767366305555,-0.8815363505522686,0.0471535223900874,0.8390280355753564,0.9781201301382385,0.9627711061612928,0.9397475701958742,0.9167240342304555,1.0548652500229676,0.5129709303089184
R1286,GuangzhouRNA-meta - 417,0.467,0.216,0.07,0.67,0.242,0.69,0.74,0.4,0.497,42.38,23.97,15.0,0.5497532602458545,0.9730764132800002,0.06491850733401128,0.6774306361337158,0.8560942804837635,0.5793064192038585,0.6151541991724632,0.7439908704887056,0.7771200664407932,0.13090852347186654,-0.9037066187742503,0.1616692196231569,0.4525082597952966,0.5292493936199553,0.5312997802825452,0.5343753602764301,0.5374509402703149,0.5189974603070058,0.40416957980279117
R1286,GuangzhouRNA_AI - 317,0.338,0.147,0.06,0.64,0.206,0.69,0.58,0.33,0.407,41.24,24.06,292.0,-1.98303854588683,-1.8448933010205573,-1.8236198878372067,-0.21916873521973013,-0.8639124930909226,0.5793064192038585,-1.656184382387407,-0.6763553368079116,-1.6063791788728223,0.4397107966730014,-0.9120204693574935,-10.411946824896926,-1.5270329246606147,-1.8838505782481978,-1.8937693750120612,-1.908647570157856,-1.9235257653036508,-1.834256594428882,0.11027103072663563
R1286,KiharaLab - 294,0.49,0.18,0.07,0.67,0.218,0.69,0.74,0.4,0.495,38.27,1.48,0.0,1.0013362954478053,-0.49716865505072555,0.06491850733401128,0.6774306361337158,-0.29057690189936014,0.5793064192038585,0.6151541991724632,0.7439908704887056,0.7241534165449351,1.2442219821180625,1.1738322658606284,0.7342477057885043,0.12893397950097896,0.1896953825770303,0.2708594738641079,0.3926056107947241,0.5143517477253403,-0.21612507385835714,0.9608263091258891
R1286,LCBio - 189,0.474,0.179,0.07,0.66,0.205,0.68,0.72,0.38,0.491,41.01,20.23,23.0,0.687191575307317,-0.5380087958376902,0.06491850733401128,0.3785641790159005,-0.9116904590235528,0.15542367344493663,0.3312368764774792,0.33817766840395747,0.6182201167532188,0.5020130096872665,-0.5582199389817006,-0.14370597299836174,-0.07961705411189482,0.07136709560121265,0.13294954357182312,0.22532321552773876,0.31769688748365443,-0.23654514425183948,0.4402885943515835
R1286,MIEnsembles-Server - S 110,0.457,0.204,0.07,0.66,0.23,0.69,0.74,0.43,0.492,43.89,18.05,32.0,0.3534128101580493,0.4829947238364245,0.06491850733401128,0.3785641790159005,0.2827586892922023,0.5793064192038585,0.6151541991724632,1.3527106736158265,0.6447034417011479,-0.2781190489261271,-0.3568400026320325,-0.48725306469757024,0.2808095294271069,0.30044201377616164,0.30573909341435046,0.3136847128716336,0.32163033232891675,0.2739566155852179,0.0502225650448867
R1286,NKRNA-s - S 028,0.467,0.181,0.08,0.66,0.22,0.69,0.72,0.38,0.491,42.53,17.33,23.0,0.5497532602458545,-0.4563285142637609,1.9534569025052266,0.3785641790159005,-0.1950209700340997,0.5793064192038585,0.3312368764774792,0.33817766840395747,0.6182201167532188,0.09027664541908605,-0.29032919796608686,-0.14370597299836174,0.5994467332211212,0.6822938828291066,0.6690398205707815,0.6491587271832937,0.6292776337958058,0.7485641941207328,0.23442041221749327
R1286,OpenComplex - 167,0.462,0.218,0.07,0.68,0.23,0.7,0.73,0.4,0.497,38.59,1.9,0.0,0.45158303520195187,1.0547566948539293,0.06491850733401128,0.9762970932515311,0.2827586892922023,1.003189164962785,0.47319553782497115,0.7439908704887056,0.7771200664407932,1.15754064227213,1.1350342964721603,0.7342477057885043,0.6869884037302008,0.5237527457966309,0.5165357747371628,0.5057103181479611,0.4948848615587592,0.5598376010939703,1.0669188677618306
R1286,OpenComplex_Server - S 450,0.462,0.218,0.07,0.68,0.23,0.7,0.73,0.4,0.497,38.59,22.96,23.0,0.45158303520195187,1.0547566948539293,0.06491850733401128,0.9762970932515311,0.2827586892922023,1.003189164962785,0.47319553782497115,0.7439908704887056,0.7771200664407932,1.15754064227213,-0.8104067400067437,-0.14370597299836174,0.5248683173569588,0.5237527457966309,0.5165357747371628,0.5057103181479611,0.4948848615587592,0.5598376010939703,1.0669188677618306
R1286,RNAFOLDX - 435,0.481,0.189,0.07,0.67,0.198,0.69,0.73,0.41,0.501,45.94,16.91,19.0,0.8246298903687806,-0.12960738796804386,0.06491850733401128,0.6774306361337158,-1.2461362205519628,0.5793064192038585,0.47319553782497115,0.9468974715310785,0.8830533662325095,-0.8334213823141317,-0.2515312285776189,0.008981623312397576,0.1525366043696324,0.25331366991158266,0.3104452919573025,0.39614272502588216,0.48184015809446185,-0.03234444031701629,-0.07799537309020793
R1286,RNA_Dojo - 006,0.365,0.156,0.06,0.56,0.197,0.62,0.53,0.28,0.373,45.31,4.98,0.0,-1.4529193306497572,-1.4773320339378757,-1.8236198878372067,-2.6101003921622494,-1.293914186484593,-2.387872801108623,-2.365977689124865,-1.6908883420197807,-2.5068122271024094,-0.6627674944924532,0.8505158542900603,0.7342477057885043,-1.669055063475605,-1.5846237508082797,-1.5714533087924276,-1.551697645768649,-1.5319419827448708,-1.6504759608875412,-1.6364339433273514
R1286,RNApolis - 063,0.443,0.23,0.07,0.62,0.251,0.62,0.74,0.37,0.443,31.29,14.59,0.0,0.07853618003512207,1.544838384297505,0.06491850733401128,-0.8169016494553608,1.2860959738774354,-2.387872801108623,0.6151541991724632,0.13527106736158345,-0.6529794807473756,3.134958707507467,-0.037218635765128016,0.7342477057885043,0.3497489362880693,0.5627643572222127,0.5143415395035037,0.44170731292544013,0.36907308634737657,0.8048784458157582,1.1590285290260531
R1286,SimRNA-server - S 094,0.024,0.096,0.05,0.46,0.158,0.59,0.18,0.16,0.298,65.72,143.75,88.0,-8.148128678643907,-3.9277404811557513,-3.712158283008422,-5.598764963340401,-3.1572548578571697,-3.659521038385403,-7.334530836287081,-4.1257675545282675,-4.493061598197089,-6.191411701540837,-11.968517983895005,-2.6248794130482005,-4.805487740238161,-5.262675814269359,-5.551221100706815,-5.984039030362997,-6.416856960019179,-3.8199493820820867,-5.895088332440619
R1286,SoutheRNA - 156,0.421,0.2,0.07,0.6,0.225,0.64,0.6,0.32,0.443,42.62,11.8,0.0,-0.3534128101580493,0.3196341606885671,0.06491850733401128,-1.4146345636909914,0.04386885962905132,-1.5401073095907698,-1.372267059692423,-0.8792619378502856,-0.6529794807473756,0.06589751858741852,0.22051073231541043,0.7342477057885043,-0.11189163852098558,0.010379952621509675,-0.02599932365644625,-0.08056823807338007,-0.13513715249031388,0.19227633401128918,-0.6743685225517865
R1286,Vfold - 481,0.437,0.245,0.07,0.61,0.273,0.65,0.66,0.31,0.439,39.68,0.47,0.0,-0.039268090017561035,2.1574404961019735,0.06491850733401128,-1.1157681065731762,2.3372112243953,-1.1162245638318433,-0.5205150916074711,-1.0821685388926596,-0.7589127805390918,0.8622823284219231,1.2671321446281352,0.7342477057885043,0.6120455689753059,0.7276969711394745,0.651000465023771,0.5359557058502157,0.4209109466766604,1.1111795017179924,-0.12674288907562653
R1286,Yang-Multimer - S 456,0.404,0.195,0.07,0.65,0.208,0.7,0.6,0.3,0.412,39.71,1.78,0.0,-0.687191575307317,0.11543345675374395,0.06491850733401128,0.07969772189808519,-0.7683565612256622,1.003189164962785,-1.372267059692423,-1.2850751399350338,-1.473962554133177,0.8541559528113667,1.1461194305831512,0.7342477057885043,-0.01865583011820547,-0.16894653707318724,-0.2207710408966002,-0.29850779663171967,-0.3762445523668392,0.09017598204387761,0.46692683735472595
R1286,Yang-Server - S 052,0.477,0.207,0.07,0.66,0.219,0.68,0.73,0.37,0.481,45.35,1.07,0.0,0.7460937103336586,0.6055151461973184,0.06491850733401128,0.3785641790159005,-0.2427989359667299,0.15542367344493663,0.47319553782497115,0.13527106736158345,0.353386867273928,-0.6736026619731945,1.2117064740731807,0.7342477057885043,0.4159473048027702,0.47217578795499604,0.49956758019286235,0.5406552685496617,0.581742956906461,0.33521682676566483,-0.147519241478647
R1286,Zheng - 462,0.465,0.196,0.07,0.66,0.242,0.69,0.73,0.37,0.495,42.38,18.05,18.0,0.5104851702282934,0.15627359754070858,0.06491850733401128,0.3785641790159005,0.8560942804837635,0.5793064192038585,0.47319553782497115,0.13527106736158345,0.7241534165449351,0.13090852347186654,-0.3568400026320325,0.0471535223900874,0.18183373418400836,0.24389242503433775,0.2705516995537333,0.3105406113328267,0.35052952311192,0.11059605243735993,0.2547363512438835
R1286,dNAfold - 448,0.274,0.185,0.06,0.51,0.199,0.56,0.47,0.23,0.378,51.41,29.71,1.0,-3.239617426448782,-0.2929679511159024,-1.8236198878372067,-4.104432677751326,-1.1983582546193328,-4.931169275662178,-3.217729657209817,-2.7054213472316504,-2.374395602362764,-2.3151305353055407,-1.4339455337499822,0.6960758067108145,-1.6348782758111295,-1.7854017551339636,-1.9308233222654456,-2.148955672962668,-2.3670880236598912,-1.0582939194765546,-3.2097816065284333
R1286,elofsson - 241,0.468,0.201,0.08,0.67,0.248,0.69,0.77,0.42,0.489,40.22,20.6,13.0,0.569387305254635,0.3604743014755317,1.9534569025052266,0.6774306361337158,1.1427620760795447,0.5793064192038585,1.0410301832149391,1.1498040725734526,0.5652534668573607,0.7160075674319122,-0.5923991024905894,0.23801301777853656,0.8772793223265882,0.9611061697451311,0.9219342832960815,0.8631764536225071,0.8044186239489327,1.1569656019903791,0.696719101782814
R1286,falcon2 - S 208,0.468,0.196,0.07,0.65,0.246,0.68,0.74,0.39,0.495,42.74,18.22,19.0,0.569387305254635,0.15627359754070858,0.06491850733401128,0.07969772189808519,1.0472061442142844,0.15542367344493663,0.6151541991724632,0.5410842694463316,0.7241534165449351,0.033392016145192584,-0.3725439426226028,0.008981623312397576,0.14316676537840056,0.26352647004311824,0.29411255356426996,0.33999167884599746,0.38587080412772495,0.11059605243735993,0.05654486902163888
R1286,isyslab-hust - 235,0.452,0.178,0.06,0.65,0.211,0.67,0.73,0.34,0.487,44.08,1.07,6.0,0.2552425851141467,-0.5788489366246549,-1.8236198878372067,0.07969772189808519,-0.6250226634277716,-0.26845907231399,0.47319553782497115,-0.47344873576553753,0.5122868169615025,-0.3295860944596489,1.2117064740731807,0.5052163113223653,-0.6258493346237404,-0.7157420797825715,-0.6186436132928997,-0.4729959135583921,-0.32734821382388435,-1.2012344122309309,-0.12494418628078187
R1286,kiharalab_server - S 267,0.177,0.183,0.05,0.54,0.216,0.63,0.27,0.2,0.335,44.23,42.08,71.0,-5.144119792300491,-0.37464823268983166,-3.712158283008422,-3.20783330639788,-0.38613283376462054,-1.9639900553496965,-6.056902884159654,-3.314141150358772,-3.513178575123713,-0.37021797251242944,-2.5766381083579613,-1.9759571287274735,-2.417115166119447,-3.0769754359995813,-3.2836898716296723,-3.593761525074809,-3.903833178519945,-2.043403257849127,-1.7890256394551547
R1286,thermomaps - 169,0.311,0.134,0.05,0.49,0.188,0.58,0.34,0.19,0.322,58.68,1.54,1.0,-2.513157761123904,-2.3758151312510964,-3.712158283008422,-4.702165591986956,-1.723915879878265,-4.08340378414433,-5.063192254727211,-3.517047751401146,-3.8574617994467912,-4.284422224930322,1.168289698805133,0.6960758067108145,-3.00192042044863,-2.867043725127807,-2.831655128727417,-2.7785722341268317,-2.725489339526246,-3.0439867071297595,-4.493293908458639
R1288,998,0.656,0.3014,0.466,,0.2976,,,,0.654,8.834,,0.0,1.0589133726296476,0.42228807194503226,1.1213314530661265,,-0.5668005223276549,,,,1.3257298619347497,-0.7208330080185015,,0.3083035200691658,,0.8675109658802687,0.8866512065552067,0.9153615675676134,0.9440719285800203,0.7718097625055793,
R1288,999,0.656,0.3014,0.466,,0.2976,,,,0.654,8.834,,0.0,1.0589133726296476,0.42228807194503226,1.1213314530661265,,-0.5668005223276549,,,,1.3257298619347497,-0.7208330080185015,,0.3083035200691658,,0.8675109658802687,0.8866512065552067,0.9153615675676134,0.9440719285800203,0.7718097625055793,
R1288,AF3-server - S 304,0.609,0.27,0.38,0.78,0.282,0.78,0.93,0.22,0.601,8.45,12.83,0.0,-0.02380443404751193,-0.8631846076949361,-1.5185825314470347,-0.67971224325037,-1.0260213421171982,-0.7751030243661542,0.37635496474749786,-1.1882329085255035,-0.26242186993091876,-0.42147567763204014,0.007299522131261796,0.3083035200691658,-0.9110808503507128,-0.8018571910631608,-0.724051915361596,-0.6073440018092486,-0.49063608825690136,-1.1908835695709854,-0.5505939604412051
R1288,B-LAB - 231,0.567,0.287,0.43,0.81,0.307,0.83,0.93,0.27,0.559,8.46,0.0,0.0,-0.9913394953334842,-0.1672280613930437,0.0162511804792211,0.6944885963645155,-0.29009054117241684,0.996561031327912,0.37635496474749786,-0.7289408865268676,-1.5209572046169169,-0.4292714414441888,0.47925098767627894,0.3083035200691658,-0.11369662069646777,-0.3807721254157689,-0.44182886240754043,-0.5334139678951978,-0.624999073382855,-0.07548844045691129,0.13260857746016338
R1288,BRIQX - 238,0.55,0.218,0.3,0.72,0.236,0.74,0.83,0.31,0.543,11.17,16.59,0.0,-1.382960829663518,-2.991992866971319,-3.974316470529045,-3.4281139224801414,-2.380134015855594,-2.1924342689214105,-11.290648942424715,-0.36150726892795915,-2.0003992368782506,-2.54192343453614,-0.1310120531180963,0.3083035200691658,-3.011584928513095,-2.783090055721294,-2.643077133115516,-2.43305774920685,-2.2230383652981835,-3.483154668750182,-2.9850186785081405
R1288,Bhattacharya - 369,0.659,0.333,0.44,0.82,0.404,0.84,0.93,0.54,0.651,7.22,17.12,0.0,1.12802301986436,1.715948475659142,0.3232179228644726,1.1525555429028056,2.5653209664933327,1.350893842466726,0.37635496474749786,1.7512360322657659,1.2358344808857495,0.5374032712620929,-0.15050809962930906,0.3083035200691658,0.9657285441789986,1.0557298061293248,1.0629591275028285,1.0738031095630838,1.0846470916233388,1.0195831992618074,0.8449794070824492
R1288,CSSB_experimental - 286,0.633,0.286,0.44,0.81,0.331,0.81,0.93,0.38,0.624,6.96,0.0,0.0,0.5290727438301865,-0.20816668176374337,0.3232179228644726,0.6944885963645155,0.4164030277345732,0.2878954090502879,0.37635496474749786,0.2815015618701311,0.42677605144474867,0.7400931303779258,0.47925098767627894,0.3083035200691658,0.2184460769827577,0.21470799497697193,0.24614446986229338,0.29329918219027556,0.34045389451825775,0.057525620550364615,0.7172908633712207
R1288,CoDock - 262,0.625,0.307,0.45,0.81,0.349,0.81,0.93,0.38,0.617,7.43,0.0,0.0,0.344780351204287,0.6515443460209501,0.630184665249724,0.6944885963645155,0.9462732044148141,0.2878954090502879,0.37635496474749786,0.2815015618701311,0.2170201623304151,0.37369223120699696,0.47925098767627894,0.3083035200691658,0.5811191809001144,0.5421697874916538,0.522430843862917,0.49282242841981205,0.46321401297670706,0.640864505635337,0.5340904137857563
R1288,Diff - 033,0.646,0.28,0.41,0.81,0.316,0.83,0.93,0.38,0.637,8.18,5.89,0.0,0.8285478818472731,-0.45379840398793925,-0.5976823042912819,0.6944885963645155,-0.02515545283229556,0.996561031327912,0.37635496474749786,0.2815015618701311,0.8163227026570824,-0.21099005470405996,0.2625873764478962,0.3083035200691658,-0.13975987567804932,-0.07431094214398265,0.015974940255142955,0.15140376385383125,0.2868325874525196,-0.5257403541396106,0.2417492708302278
R1288,GeneSilico - 338,0.62,0.301,0.46,0.79,0.358,0.81,0.93,0.44,0.611,7.18,0.0,0.0,0.22959760581309985,0.40591262379675197,0.9371514076349756,-0.22164529671207486,1.2112082927549352,0.2878954090502879,0.37635496474749786,0.8326519882684941,0.03722940023241489,0.5685863265106825,0.47925098767627894,0.3083035200691658,0.46457360572364154,0.5242205457482758,0.4947582517547582,0.4505648107644818,0.4063713697742054,0.6715320157158637,0.17347051489930382
R1288,GeneSilicoRNA-server - S 306,0.111,0.268,0.42,0.75,0.293,0.74,0.93,0.22,0.596,9.72,73.8,4.0,-11.496005875009745,-0.9450618484363356,-0.2907155619060304,-2.0539130828652556,-0.7022117897014943,-2.1924342689214105,0.37635496474749786,-1.1882329085255035,-0.4122475050125856,-1.4115376817747642,-2.2354815265265477,-3.5034490916950656,-0.9064860041427311,-4.243927761784037,-4.969135573106608,-6.056947290090464,-7.14475900707432,-0.617888705171183,-1.73272538232001
R1288,GromihaLab - 272,0.638,0.301,0.44,0.8,0.316,0.82,0.93,0.22,0.628,6.88,2.14,0.0,0.6442554892213737,0.40591262379675197,0.3232179228644726,0.23642164982622033,-0.02515545283229556,0.642228220189098,0.37635496474749786,-1.1882329085255035,0.5466365595100822,0.8024592408751052,0.40053110176308043,0.3083035200691658,0.3743033835343693,0.4577953452941994,0.4764413596869168,0.504410381275993,0.5323794028650691,0.3645652733306123,0.5194404453506628
