#Model         Gr.Code  ICS(F1)   Prec.Iface  Recal.Iface  IPS        QSglob   QSbest   lDDT       ilDDT      GDT_TS     RMSD       TMscore    TMalign    GlobDockQ    BestDockQ  Mol.Size  Stoich.  MDL.Conts  REF.Conts  MDL.Clash  ICS_Interfaces                           ICS_perInterface

R1285TS208_3o  208s     0.008     0.004      0.200       0.072      0.003    0.006    0.005      0.003      0.152      46.324     0.386      0.367      0.072        0.072      2        A2       4149       45         26647      [['0', '1']]                             [0.072]                                  
R1285TS091_4o  091      0.000     0.000      0.000       0.023      0.000    0.000    0.561      0.000      0.160      38.730     0.411      0.456      0.008        0.008      2        A2       26         45         0          [['0', '1']]                             [0.023]                                  
R1285TS091_1o  091      0.000     0.000      0.000       0.017      0.000    0.000    0.562      0.000      0.160      36.451     0.377      0.473      0.005        0.005      2        A2       23         45         0          [['0', '1']]                             [0.017]                                  
R1285TS110_3o  110s     0.000     0.000      0.000       0.000      0.000    0.000    0.550      0.000      0.152      42.994     0.365      0.372      0.002        0.002      2        A2       113        45         102        [['0', '1']]                             [0.0]                                    
R1285TS189_3o  189      0.000     0.000      0.000       0.000      0.000    0.000    0.520      0.000      0.142      41.454     0.360      0.374      0.002        0.002      2        A2       88         45         67         [['0', '1']]                             [0.0]                                    
R1285TS167_4o  167      0.000     0.000      0.000       0.000      0.000    0.000    0.532      0.000      0.149      47.626     0.365      0.372      0.002        0.002      2        A2       58         45         165        [['0', '1']]                             [0.0]                                    
R1285TS110_2o  110s     0.000     0.000      0.000       0.000      0.000    0.000    0.544      0.000      0.154      47.746     0.380      0.393      0.001        0.001      2        A2       57         45         122        [['0', '1']]                             [0.0]                                    
R1285TS110_4o  110s     0.000     0.000      0.000       0.000      0.000    0.000    0.537      0.000      0.146      46.076     0.366      0.417      0.002        0.002      2        A2       118        45         153        [['0', '1']]                             [0.0]                                    
R1285TS262_2o  262      0.000     0.000      0.000       0.000      0.000    0.000    0.574      0.000      0.153      42.471     0.380      0.389      0.002        0.002      2        A2       69         45         0          [['0', '1']]                             [0.0]                                    
R1285TS450_2o  450s     0.000     0.000      0.000       0.000      0.000    0.000    0.542      0.000      0.154      44.404     0.377      0.392      0.002        0.002      2        A2       51         45         104        [['0', '1']]                             [0.0]                                    
R1285TS110_1o  110s     0.000     0.000      0.000       0.000      0.000    0.000    0.553      0.000      0.158      47.390     0.380      0.389      0.001        0.001      2        A2       92         45         124        [['0', '1']]                             [0.0]                                    
R1285TS262_5o  262      0.000     0.000      0.000       0.000      0.000    0.000    0.574      0.000      0.153      42.471     0.380      0.389      0.002        0.002      2        A2       69         45         0          [['0', '1']]                             [0.0]                                    
R1285TS262_4o  262      0.000     0.000      0.000       0.000      0.000    0.000    0.571      0.000      0.151      47.147     0.364      0.366      0.001        0.001      2        A2       144        45         0          [['0', '1']]                             [0.0]                                    
R1285TS156_5o  156      0.000     0.000      0.000       0.000      0.000    0.000    0.060      0.000      0.094      52.980     0.269      0.261      0.002        0.002      2        A2       183        45         129        [['0', '1']]                             [0.0]                                    
R1285TS462_4o  462      0.000     0.000      0.000       0.000      0.000    0.000    0.553      0.000      0.158      47.390     0.380      0.389      0.001        0.001      2        A2       92         45         124        [['0', '1']]                             [0.0]                                    
R1285TS028_1o  028s     0.000     0.000      0.000       0.000      0.000    0.000    0.537      0.000      0.162      48.018     0.383      0.391      0.001        0.001      2        A2       33         45         189        [['0', '1']]                             [0.0]                                    
R1285TS417_2o  417      0.000     0.000      0.000       0.000      0.000    0.000    0.536      0.000      0.163      62.351     0.361      0.360      0.001        0.001      2        A2       18         45         58         [['0', '1']]                             [0.0]                                    
R1285TS156_3o  156      0.000     0.000      0.000       0.000      0.000    0.000    0.065      0.000      0.079      50.941     0.242      0.269      0.002        0.002      2        A2       199        45         151        [['0', '1']]                             [0.0]                                    
R1285TS167_1o  167      0.000     0.000      0.000       0.000      0.000    0.000    0.516      0.000      0.140      46.499     0.371      0.389      0.002        0.002      2        A2       84         45         209        [['0', '1']]                             [0.0]                                    
R1285TS052_3o  052s     0.000     0.000      0.000       0.000      0.000    0.000    0.536      0.000      0.167      48.402     0.377      0.385      0.001        0.001      2        A2       61         45         35         [['0', '1']]                             [0.0]                                    
R1285TS462_3o  462      0.000     0.000      0.000       0.000      0.000    0.000    0.535      0.000      0.148      47.699     0.362      0.371      0.001        0.001      2        A2       109        45         174        [['0', '1']]                             [0.0]                                    
R1285TS267_1o  267s     0.000     0.000      0.000       0.112      0.000    0.000    0.000      0.000      0.018      43.344     0.153      0.220      0.003        0.003      2        A2       345        45         7978       [['0', '1']]                             [0.112]                                  
R1285TS028_3o  028s     0.000     0.000      0.000       0.000      0.000    0.000    0.544      0.000      0.156      48.765     0.368      0.372      0.001        0.001      2        A2       106        45         99         [['0', '1']]                             [0.0]                                    
R1285TS481_5o  481      0.000     0.000      0.000       0.000      0.000    0.000    0.542      0.000      0.156      44.289     0.357      0.355      0.002        0.002      2        A2       84         45         0          [['0', '1']]                             [0.0]                                    
R1285TS286_1o  286      0.000     0.000      0.000       0.000      0.000    0.000    0.539      0.000      0.145      48.294     0.359      0.371      0.002        0.002      2        A2       33         45         0          [['0', '1']]                             [0.0]                                    
R1285TS183_2o  183      0.000     0.000      0.000       0.000      0.000    0.000    0.538      0.000      0.152      45.362     0.367      0.371      0.001        0.001      2        A2       23         45         42         [['0', '1']]                             [0.0]                                    
R1285TS294_1o  294      0.000     0.000      0.000       0.000      0.000    0.000    0.528      0.000      0.141      41.131     0.356      0.380      0.002        0.002      2        A2       71         45         119        [['0', '1']]                             [0.0]                                    
R1285TS183_1o  183      0.000     0.000      0.000       0.000      0.000    0.000    0.546      0.000      0.162      49.672     0.361      0.357      0.001        0.001      2        A2       24         45         52         [['0', '1']]                             [0.0]                                    
R1285TS052_4o  052s     0.000     0.000      0.000       0.000      0.000    0.000    0.533      0.000      0.125      46.217     0.328      0.342      0.001        0.001      2        A2       43         45         3          [['0', '1']]                             [0.0]                                    
R1285TS481_2o  481      0.000     0.000      0.000       0.000      0.000    0.000    0.570      0.000      0.152      48.998     0.362      0.368      0.001        0.001      2        A2       79         45         0          [['0', '1']]                             [0.0]                                    
R1285TS294_3o  294      0.000     0.000      0.000       0.000      0.000    0.000    0.544      0.000      0.155      47.701     0.368      0.377      0.001        0.001      2        A2       123        45         60         [['0', '1']]                             [0.0]                                    
R1285TS267_4o  267s     0.000     0.000      0.000       0.065      0.000    0.001    0.000      0.000      0.016      45.435     0.153      0.224      0.003        0.003      2        A2       334        45         7900       [['0', '1']]                             [0.065]                                  
R1285TS156_4o  156      0.000     0.000      0.000       0.000      0.000    0.000    0.059      0.000      0.101      54.404     0.275      0.266      0.002        0.002      2        A2       202        45         144        [['0', '1']]                             [0.0]                                    
R1285TS450_1o  450s     0.000     0.000      0.000       0.000      0.000    0.000    0.516      0.000      0.140      46.499     0.371      0.389      0.002        0.002      2        A2       84         45         209        [['0', '1']]                             [0.0]                                    
R1285TS052_2o  052s     0.000     0.000      0.000       0.000      0.000    0.000    0.556      0.000      0.146      46.979     0.370      0.389      0.002        0.002      2        A2       87         45         24         [['0', '1']]                             [0.0]                                    
R1285TS267_3o  267s     0.000     0.000      0.000       0.053      0.000    0.001    0.000      0.000      0.017      44.844     0.145      0.226      0.003        0.003      2        A2       280        45         7986       [['0', '1']]                             [0.053]                                  
R1285TS294_5o  294      0.000     0.000      0.000       0.000      0.000    0.000    0.539      0.000      0.157      48.013     0.375      0.382      0.001        0.001      2        A2       41         45         137        [['0', '1']]                             [0.0]                                    
R1285TS028_2o  028s     0.000     0.000      0.000       0.000      0.000    0.000    0.535      0.000      0.148      47.699     0.362      0.371      0.001        0.001      2        A2       109        45         174        [['0', '1']]                             [0.0]                                    
R1285TS183_4o  183      0.000     0.000      0.000       0.000      0.000    0.000    0.513      0.000      0.157      44.880     0.374      0.374      0.002        0.002      2        A2       182        45         401        [['0', '1']]                             [0.0]                                    
R1285TS294_4o  294      0.000     0.000      0.000       0.000      0.000    0.000    0.551      0.000      0.154      47.714     0.382      0.395      0.001        0.001      2        A2       124        45         68         [['0', '1']]                             [0.0]                                    
R1285TS167_5o  167      0.000     0.000      0.000       0.000      0.000    0.000    0.539      0.000      0.153      48.019     0.370      0.379      0.001        0.001      2        A2       16         45         87         [['0', '1']]                             [0.0]                                    
R1285TS267_5o  267s     0.000     0.000      0.000       0.053      0.000    0.000    0.000      0.000      0.019      43.912     0.157      0.211      0.003        0.003      2        A2       325        45         7420       [['0', '1']]                             [0.053]                                  
R1285TS241_2o  241      0.000     0.000      0.000       0.000      0.000    0.000    0.536      0.000      0.149      47.107     0.364      0.407      0.002        0.002      2        A2       120        45         104        [['0', '1']]                             [0.0]                                    
R1285TS241_1o  241      0.000     0.000      0.000       0.000      0.000    0.000    0.518      0.000      0.152      46.791     0.375      0.413      0.002        0.002      2        A2       135        45         158        [['0', '1']]                             [0.0]                                    
R1285TS450_4o  450s     0.000     0.000      0.000       0.000      0.000    0.000    0.532      0.000      0.149      47.626     0.365      0.372      0.002        0.002      2        A2       58         45         165        [['0', '1']]                             [0.0]                                    
R1285TS286_3o  286      0.000     0.000      0.000       0.000      0.000    0.000    0.544      0.000      0.147      43.099     0.368      0.373      0.002        0.002      2        A2       55         45         0          [['0', '1']]                             [0.0]                                    
R1285TS450_3o  450s     0.000     0.000      0.000       0.000      0.000    0.000    0.537      0.000      0.156      47.175     0.371      0.377      0.001        0.001      2        A2       26         45         66         [['0', '1']]                             [0.0]                                    
R1285TS286_2o  286      0.000     0.000      0.000       0.000      0.000    0.000    0.532      0.000      0.141      46.522     0.345      0.353      0.002        0.002      2        A2       88         45         0          [['0', '1']]                             [0.0]                                    
R1285TS052_5o  052s     0.000     0.000      0.000       0.000      0.000    0.000    0.547      0.000      0.042      44.284     0.178      0.165      0.003        0.003      2        A2       11         45         30         [['0', '1']]                             [0.0]                                    
R1285TS241_4o  241      0.000     0.000      0.000       0.000      0.000    0.000    0.536      0.000      0.151      44.631     0.376      0.387      0.002        0.002      2        A2       129        45         108        [['0', '1']]                             [0.0]                                    
R1285TS417_1o  417      0.000     0.000      0.000       0.000      0.000    0.000    0.528      0.000      0.149      42.218     0.355      0.354      0.002        0.002      2        A2       33         45         132        [['0', '1']]                             [0.0]                                    
R1285TS052_1o  052s     0.000     0.000      0.000       0.000      0.000    0.000    0.562      0.000      0.149      47.857     0.368      0.376      0.001        0.001      2        A2       36         45         10         [['0', '1']]                             [0.0]                                    
R1285TS481_1o  481      0.000     0.000      0.000       0.000      0.000    0.000    0.572      0.000      0.149      43.749     0.377      0.386      0.002        0.002      2        A2       85         45         0          [['0', '1']]                             [0.0]                                    
R1285TS462_5o  462      0.000     0.000      0.000       0.000      0.000    0.000    0.544      0.000      0.154      47.746     0.380      0.393      0.001        0.001      2        A2       57         45         122        [['0', '1']]                             [0.0]                                    
R1285TS167_2o  167      0.000     0.000      0.000       0.000      0.000    0.000    0.542      0.000      0.154      44.404     0.377      0.392      0.002        0.002      2        A2       51         45         104        [['0', '1']]                             [0.0]                                    
R1285TS450_5o  450s     0.000     0.000      0.000       0.000      0.000    0.000    0.539      0.000      0.153      48.019     0.370      0.379      0.001        0.001      2        A2       16         45         87         [['0', '1']]                             [0.0]                                    
R1285TS091_3o  091      0.000     0.000      0.000       0.073      0.000    0.000    0.561      0.000      0.160      37.653     0.395      0.459      0.007        0.007      2        A2       17         45         0          [['0', '1']]                             [0.073]                                  
R1285TS304_1o  304s     0.000     0.000      0.000       0.000      0.000    0.000    0.536      0.000      0.151      44.631     0.376      0.387      0.002        0.002      2        A2       129        45         108        [['0', '1']]                             [0.0]                                    
R1285TS462_2o  462      0.000     0.000      0.000       0.000      0.000    0.000    0.551      0.000      0.156      47.472     0.380      0.393      0.001        0.001      2        A2       58         45         97         [['0', '1']]                             [0.0]                                    
R1285TS156_1o  156      0.000     0.000      0.000       0.000      0.000    0.000    0.066      0.000      0.090      51.593     0.280      0.290      0.002        0.002      2        A2       237        45         188        [['0', '1']]                             [0.0]                                    
R1285TS091_5o  091      0.000     0.000      0.000       0.140      0.000    0.000    0.561      0.000      0.160      31.546     0.405      0.462      0.007        0.007      2        A2       18         45         0          [['0', '1']]                             [0.14]                                   
R1285TS417_5o  417      0.000     0.000      0.000       0.000      0.000    0.000    0.537      0.000      0.145      40.864     0.362      0.372      0.002        0.002      2        A2       82         45         147        [['0', '1']]                             [0.0]                                    
R1285TS417_4o  417      0.000     0.000      0.000       0.000      0.000    0.000    0.538      0.000      0.159      47.862     0.378      0.387      0.001        0.001      2        A2       37         45         81         [['0', '1']]                             [0.0]                                    
R1285TS481_4o  481      0.000     0.000      0.000       0.000      0.000    0.000    0.571      0.000      0.168      52.983     0.392      0.402      0.001        0.001      2        A2       103        45         0          [['0', '1']]                             [0.0]                                    
R1285TS241_3o  241      0.000     0.000      0.000       0.000      0.000    0.000    0.539      0.000      0.157      47.451     0.373      0.390      0.002        0.002      2        A2       71         45         58         [['0', '1']]                             [0.0]                                    
R1285TS267_2o  267s     0.000     0.000      0.000       0.046      0.000    0.001    0.000      0.000      0.018      47.880     0.145      0.226      0.003        0.003      2        A2       311        45         7887       [['0', '1']]                             [0.046]                                  
R1285TS183_5o  183      0.000     0.000      0.000       0.024      0.000    0.000    0.502      0.000      0.157      40.545     0.372      0.371      0.004        0.004      2        A2       128        45         366        [['0', '1']]                             [0.024]                                  
R1285TS262_3o  262      0.000     0.000      0.000       0.000      0.000    0.000    0.555      0.000      0.135      39.778     0.339      0.342      0.002        0.002      2        A2       7          45         0          [['0', '1']]                             [0.0]                                    
R1285TS189_1o  189      0.000     0.000      0.000       0.000      0.000    0.000    0.553      0.000      0.176      44.921     0.400      0.399      0.002        0.002      2        A2       99         45         91         [['0', '1']]                             [0.0]                                    
R1285TS417_3o  417      0.000     0.000      0.000       0.000      0.000    0.000    0.556      0.000      0.185      44.016     0.408      0.448      0.002        0.002      2        A2       0          45         48         [['0', '1']]                             [0.0]                                    
R1285TS462_1o  462      0.000     0.000      0.000       0.000      0.000    0.000    0.537      0.000      0.162      48.018     0.383      0.391      0.001        0.001      2        A2       33         45         189        [['0', '1']]                             [0.0]                                    
R1285TS167_3o  167      0.000     0.000      0.000       0.000      0.000    0.000    0.537      0.000      0.156      47.175     0.371      0.377      0.001        0.001      2        A2       26         45         66         [['0', '1']]                             [0.0]                                    
R1285TS156_2o  156      0.000     0.000      0.000       0.000      0.000    0.000    0.048      0.000      0.126      48.056     0.339      0.346      0.002        0.002      2        A2       177        45         129        [['0', '1']]                             [0.0]                                    
R1285TS091_2o  091      0.000     0.000      0.000       0.029      0.000    0.000    0.561      0.000      0.162      39.406     0.406      0.416      0.006        0.006      2        A2       44         45         0          [['0', '1']]                             [0.029]                                  
R1285TS262_1o  262      0.000     0.000      0.000       0.000      0.000    0.000    0.571      0.000      0.151      47.147     0.364      0.366      0.001        0.001      2        A2       144        45         0          [['0', '1']]                             [0.0]                                    
R1290TS294_1o  294      1.000     1.000      1.000       1.000      0.990    0.990    0.952      1.000      0.966      1.168      0.996      0.996      0.992        0.992      2        A2       21         21         112        [['0', '1']]                             [1.0]                                    
R1290TS183_3o  183      1.000     1.000      1.000       1.000      0.992    0.992    0.953      1.000      0.931      5.175      0.967      0.961      0.589        0.589      2        A2       21         21         4          [['0', '1']]                             [1.0]                                    
R1290TS183_2o  183      1.000     1.000      1.000       1.000      0.992    0.992    0.974      1.000      0.991      1.731      0.996      0.994      0.667        0.667      2        A2       21         21         26         [['0', '1']]                             [1.0]                                    
R1290TS183_4o  183      1.000     1.000      1.000       1.000      0.992    0.992    0.954      1.000      0.931      4.980      0.966      0.964      0.603        0.603      2        A2       21         21         34         [['0', '1']]                             [1.0]                                    
R1290TS183_1o  183      1.000     1.000      1.000       1.000      0.992    0.992    0.924      1.000      0.906      11.113     0.933      0.919      0.454        0.454      2        A2       21         21         316        [['0', '1']]                             [1.0]                                    
R1290TS183_5o  183      1.000     1.000      1.000       1.000      0.992    0.992    0.945      1.000      0.939      2.987      0.982      0.983      0.636        0.636      2        A2       21         21         76         [['0', '1']]                             [1.0]                                    
R1290TS294_3o  294      0.977     0.955      1.000       1.000      0.887    0.887    0.952      0.933      0.970      1.214      0.996      0.996      0.970        0.970      2        A2       22         21         72         [['0', '1']]                             [1.0]                                    
R1290TS294_2o  294      0.977     0.955      1.000       1.000      0.887    0.887    0.952      0.933      0.970      1.214      0.996      0.996      0.970        0.970      2        A2       22         21         100        [['0', '1']]                             [1.0]                                    
R1290TS481_1o  481      0.889     0.833      0.952       1.000      0.872    0.872    0.886      0.824      0.864      1.462      0.993      0.993      0.619        0.619      2        A2       24         21         0          [['0', '1']]                             [1.0]                                    
R1290TS481_4o  481      0.889     0.833      0.952       1.000      0.872    0.872    0.881      0.824      0.864      1.469      0.993      0.993      0.619        0.619      2        A2       24         21         0          [['0', '1']]                             [1.0]                                    
R1290TS481_3o  481      0.889     0.833      0.952       1.000      0.871    0.871    0.884      0.824      0.864      1.548      0.993      0.922      0.618        0.618      2        A2       24         21         0          [['0', '1']]                             [1.0]                                    
R1290TS481_2o  481      0.889     0.833      0.952       1.000      0.871    0.871    0.884      0.824      0.864      1.490      0.993      0.993      0.619        0.619      2        A2       24         21         0          [['0', '1']]                             [1.0]                                    
R1290TS481_5o  481      0.889     0.833      0.952       1.000      0.900    0.900    0.889      0.828      0.862      1.543      0.993      0.993      0.556        0.556      2        A2       24         21         0          [['0', '1']]                             [1.0]                                    
R1290TS262_1o  262      0.884     0.864      0.905       1.000      0.879    0.879    0.902      0.876      0.979      1.109      0.997      0.997      0.653        0.653      2        A2       22         21         0          [['0', '1']]                             [1.0]                                    
R1290TS262_2o  262      0.884     0.864      0.905       1.000      0.883    0.883    0.914      0.890      0.982      1.089      0.997      0.997      0.654        0.654      2        A2       22         21         0          [['0', '1']]                             [1.0]                                    
R1290TS262_3o  262      0.884     0.864      0.905       1.000      0.883    0.883    0.889      0.883      0.956      1.988      0.990      0.989      0.643        0.643      2        A2       22         21         0          [['0', '1']]                             [1.0]                                    
R1290TS262_4o  262      0.884     0.864      0.905       1.000      0.883    0.883    0.893      0.888      0.958      1.973      0.991      0.990      0.643        0.643      2        A2       22         21         0          [['0', '1']]                             [1.0]                                    
R1290TS052_2o  052s     0.824     0.700      1.000       0.900      0.772    0.772    0.842      0.553      0.925      30.046     0.944      0.943      0.336        0.336      2        A2       30         21         26         [['0', '1']]                             [0.9]                                    
R1290TS286_3o  286      0.778     0.933      0.667       1.000      0.644    0.644    0.762      0.633      0.780      1.916      0.988      0.989      0.461        0.461      2        A2       15         21         0          [['0', '1']]                             [1.0]                                    
R1290TS286_4o  286      0.778     0.933      0.667       1.000      0.637    0.637    0.760      0.629      0.776      1.906      0.988      0.989      0.446        0.446      2        A2       15         21         0          [['0', '1']]                             [1.0]                                    
R1290TS052_3o  052s     0.769     0.833      0.714       1.000      0.869    0.869    0.833      0.451      0.833      2.224      0.988      0.987      0.463        0.463      2        A2       18         21         6          [['0', '1']]                             [1.0]                                    
R1290TS143_4o  143      0.760     0.655      0.905       0.900      0.639    0.639    0.326      0.162      0.759      2.999      0.978      0.982      0.705        0.705      2        A2       29         21         60         [['0', '1']]                             [0.9]                                    
R1290TS448_4o  448      0.760     0.655      0.905       0.900      0.639    0.639    0.326      0.162      0.759      2.999      0.978      0.982      0.705        0.705      2        A2       29         21         60         [['0', '1']]                             [0.9]                                    
R1290TS286_1o  286      0.757     0.875      0.667       1.000      0.645    0.645    0.762      0.640      0.780      1.864      0.989      0.989      0.462        0.462      2        A2       16         21         0          [['0', '1']]                             [1.0]                                    
R1290TS286_5o  286      0.757     0.875      0.667       1.000      0.604    0.604    0.764      0.644      0.778      1.875      0.989      0.989      0.462        0.462      2        A2       16         21         0          [['0', '1']]                             [1.0]                                    
R1290TS448_1o  448      0.741     0.606      0.952       0.900      0.665    0.665    0.329      0.142      0.813      2.845      0.981      0.985      0.772        0.772      2        A2       33         21         57         [['0', '1']]                             [0.9]                                    
R1290TS143_3o  143      0.741     0.606      0.952       0.900      0.668    0.668    0.326      0.143      0.812      2.845      0.981      0.985      0.772        0.772      2        A2       33         21         57         [['0', '1']]                             [0.9]                                    
R1290TS143_1o  143      0.741     0.606      0.952       0.900      0.665    0.665    0.329      0.142      0.813      2.845      0.981      0.985      0.772        0.772      2        A2       33         21         57         [['0', '1']]                             [0.9]                                    
R1290TS448_3o  448      0.741     0.606      0.952       0.900      0.668    0.668    0.326      0.143      0.812      2.845      0.981      0.985      0.772        0.772      2        A2       33         21         57         [['0', '1']]                             [0.9]                                    
R1290TS286_2o  286      0.737     0.824      0.667       1.000      0.607    0.607    0.762      0.643      0.780      1.901      0.989      0.989      0.462        0.462      2        A2       17         21         0          [['0', '1']]                             [1.0]                                    
R1290TS143_2o  143      0.694     0.607      0.810       0.900      0.516    0.516    0.326      0.123      0.789      2.917      0.979      0.984      0.657        0.657      2        A2       28         21         62         [['0', '1']]                             [0.9]                                    
R1290TS448_2o  448      0.694     0.607      0.810       0.900      0.516    0.516    0.326      0.123      0.789      2.917      0.979      0.984      0.657        0.657      2        A2       28         21         62         [['0', '1']]                             [0.9]                                    
R1290TS052_1o  052s     0.686     0.857      0.571       0.944      0.902    0.902    0.866      0.497      0.841      3.429      0.978      0.973      0.384        0.384      2        A2       14         21         5          [['0', '1']]                             [0.944]                                  
R1290TS294_5o  294      0.625     0.909      0.476       0.778      0.876    0.876    0.439      0.417      0.440      5.271      0.928      0.928      0.339        0.339      2        A2       11         21         670        [['0', '1']]                             [0.778]                                  
R1290TS110_4o  110s     0.612     0.536      0.714       1.000      0.176    0.176    0.752      0.218      0.530      17.897     0.823      0.802      0.318        0.318      2        A2       28         21         111        [['0', '1']]                             [1.0]                                    
R1290TS028_5o  028s     0.605     0.591      0.619       0.889      0.169    0.169    0.768      0.390      0.563      26.063     0.830      0.807      0.266        0.266      2        A2       22         21         48         [['0', '1']]                             [0.889]                                  
R1290TS110_3o  110s     0.600     0.517      0.714       1.000      0.165    0.165    0.768      0.167      0.576      15.357     0.879      0.865      0.331        0.331      2        A2       29         21         84         [['0', '1']]                             [1.0]                                    
R1290TS028_4o  028s     0.591     0.565      0.619       0.889      0.043    0.043    0.742      0.217      0.574      26.151     0.824      0.793      0.256        0.256      2        A2       23         21         146        [['0', '1']]                             [0.889]                                  
R1290TS417_5o  417      0.576     0.447      0.810       0.562      0.097    0.104    0.763      0.541      0.285      29.139     0.548      0.511      0.215        0.215      2        A2       38         21         77         [['0', '1']]                             [0.562]                                  
R1290TS091_4o  091      0.531     0.464      0.619       0.548      0.118    0.118    0.767      0.546      0.282      29.969     0.538      0.510      0.216        0.216      2        A2       28         21         0          [['0', '1']]                             [0.548]                                  
R1290TS417_4o  417      0.510     0.433      0.619       0.529      0.021    0.021    0.745      0.520      0.278      27.931     0.555      0.520      0.217        0.217      2        A2       30         21         77         [['0', '1']]                             [0.529]                                  
R1290TS241_5o  241      0.507     0.360      0.857       0.429      0.059    0.060    0.748      0.639      0.275      30.590     0.538      0.513      0.295        0.295      2        A2       51         21         102        [['0', '1']]                             [0.429]                                  
R1290TS156_1o  156      0.500     0.362      0.810       0.474      0.144    0.144    0.047      0.050      0.064      28.744     0.443      0.380      0.292        0.292      2        A2       47         21         202        [['0', '1']]                             [0.474]                                  
R1290TS156_5o  156      0.491     0.389      0.667       0.515      0.175    0.175    0.057      0.000      0.082      34.423     0.432      0.364      0.218        0.218      2        A2       43         21         180        [['0', '1']]                             [0.515]                                  
R1290TS241_2o  241      0.491     0.406      0.619       0.500      0.065    0.066    0.745      0.521      0.281      28.652     0.550      0.519      0.216        0.216      2        A2       32         21         92         [['0', '1']]                             [0.5]                                    
R1290TS241_4o  241      0.491     0.389      0.667       0.405      0.069    0.069    0.727      0.518      0.275      31.313     0.524      0.495      0.216        0.216      2        A2       36         21         224        [['0', '1']]                             [0.405]                                  
R1290TS167_1o  167      0.475     0.368      0.667       0.409      0.081    0.100    0.740      0.526      0.279      31.786     0.518      0.506      0.214        0.214      2        A2       42         21         60         [['0', '1']]                             [0.409]                                  
R1290TS450_1o  450s     0.475     0.368      0.667       0.409      0.081    0.100    0.740      0.526      0.279      31.786     0.518      0.506      0.214        0.214      2        A2       42         21         60         [['0', '1']]                             [0.409]                                  
R1290TS462_3o  462      0.453     0.375      0.571       0.900      0.139    0.139    0.762      0.234      0.530      21.759     0.850      0.833      0.243        0.243      2        A2       32         21         98         [['0', '1']]                             [0.9]                                    
R1290TS110_1o  110s     0.453     0.375      0.571       0.900      0.139    0.139    0.762      0.234      0.530      21.759     0.850      0.833      0.243        0.243      2        A2       32         21         98         [['0', '1']]                             [0.9]                                    
R1290TS091_3o  091      0.433     0.333      0.619       0.474      0.088    0.098    0.749      0.550      0.258      33.923     0.502      0.483      0.150        0.150      2        A2       39         21         0          [['0', '1']]                             [0.474]                                  
R1290TS417_3o  417      0.419     0.317      0.619       0.450      0.053    0.055    0.759      0.532      0.277      28.662     0.549      0.513      0.184        0.184      2        A2       41         21         52         [['0', '1']]                             [0.45]                                   
R1290TS417_1o  417      0.419     0.317      0.619       0.439      0.049    0.049    0.760      0.530      0.285      27.506     0.564      0.528      0.217        0.217      2        A2       41         21         36         [['0', '1']]                             [0.439]                                  
R1290TS241_3o  241      0.395     0.273      0.714       0.340      0.031    0.032    0.729      0.534      0.271      29.792     0.543      0.513      0.184        0.184      2        A2       55         21         82         [['0', '1']]                             [0.34]                                   
R1290TS156_2o  156      0.387     0.250      0.857       0.309      0.099    0.099    0.051      0.204      0.065      31.961     0.418      0.380      0.300        0.300      2        A2       72         21         240        [['0', '1']]                             [0.309]                                  
R1290TS156_4o  156      0.376     0.250      0.762       0.333      0.064    0.064    0.062      0.044      0.068      33.852     0.416      0.363      0.265        0.265      2        A2       64         21         203        [['0', '1']]                             [0.333]                                  
R1290TS294_4o  294      0.356     0.250      0.619       0.333      0.028    0.028    0.760      0.536      0.304      27.547     0.571      0.541      0.218        0.218      2        A2       52         21         52         [['0', '1']]                             [0.333]                                  
R1290TS091_5o  091      0.354     0.241      0.667       0.327      0.038    0.038    0.761      0.555      0.269      29.395     0.549      0.527      0.185        0.185      2        A2       58         21         0          [['0', '1']]                             [0.327]                                  
R1290TS417_2o  417      0.351     0.245      0.619       0.346      0.029    0.029    0.758      0.530      0.298      28.263     0.561      0.528      0.185        0.185      2        A2       53         21         109        [['0', '1']]                             [0.346]                                  
R1290TS052_4o  052s     0.316     0.353      0.286       0.700      0.114    0.114    0.739      0.197      0.572      15.851     0.867      0.855      0.170        0.170      2        A2       17         21         27         [['0', '1']]                             [0.7]                                    
R1290TS156_3o  156      0.312     0.200      0.714       0.304      0.086    0.086    0.052      0.025      0.073      29.323     0.451      0.415      0.253        0.253      2        A2       75         21         224        [['0', '1']]                             [0.304]                                  
R1290TS052_5o  052s     0.311     0.292      0.333       0.857      0.073    0.073    0.725      0.063      0.567      16.432     0.849      0.830      0.190        0.190      2        A2       24         21         8          [['0', '1']]                             [0.857]                                  
R1290TS462_1o  462      0.273     0.261      0.286       0.889      0.337    0.337    0.729      0.271      0.493      24.360     0.801      0.794      0.139        0.139      2        A2       23         21         74         [['0', '1']]                             [0.889]                                  
R1290TS028_2o  028s     0.273     0.261      0.286       0.889      0.337    0.337    0.729      0.271      0.493      24.360     0.801      0.794      0.139        0.139      2        A2       23         21         74         [['0', '1']]                             [0.889]                                  
R1290TS028_3o  028s     0.267     0.250      0.286       0.889      0.007    0.007    0.746      0.259      0.506      24.289     0.805      0.802      0.138        0.138      2        A2       24         21         82         [['0', '1']]                             [0.889]                                  
